Year,DMCODE,New_DIST,NEW_MANDAL,June,July,Aug,Sep,total,Rainy Days,No Rain,Light Rainfall,moderate,Heavy,Very Heavy,YEAR,August,September,Rainy Day,Very Light,Light,Moderate,Extremely Heavy,Rainy Days(out of 122)
,1103,Warangal Rural,Damera,204.8,186.55,,,,,56,,,0,1,2017.0,248.6,106.0,37.0,29.0,22.0,14.0,0.0,
,1104,Warangal Rural,Geesugonda,273.34,200.89,,,,,57,,,2,0,2017.0,209.38,144.86,40.0,25.0,22.0,16.0,0.0,
,1105,Warangal Rural,Atmakur,167.65,193.2,,,,,44,,,1,1,2017.0,222.55,197.6,40.0,38.0,24.0,14.0,0.0,
,1106,Warangal Rural,Duggondi,199.0,223.65,,,,,73,,,1,0,2017.0,332.9,194.4,39.0,10.0,23.0,14.0,1.0,
,1107,Warangal Rural,Nallabelly,267.03,249.45,,,,,48,,,3,1,2017.0,376.34,308.58,44.0,30.0,19.0,21.0,0.0,
,1108,Warangal Rural,Narsampet,230.75,198.05,,,,,54,,,0,0,2017.0,210.4,180.15,47.0,21.0,26.0,21.0,0.0,
,1109,Warangal Rural,Khanapur,283.3,237.35,,,,,61,,,1,0,2017.0,274.9,216.6,50.0,11.0,26.0,23.0,0.0,
,1110,Warangal Rural,Chennaraopeta,271.35,228.7,,,,,54,,,2,0,2017.0,289.95,192.85,51.0,17.0,30.0,19.0,0.0,
,1111,Warangal Rural,Sangem,342.31,184.9,,,,,52,,,1,0,2017.0,238.8,176.32,41.0,29.0,14.0,26.0,0.0,
,1112,Warangal Rural,Wardhannapet,160.7,110.4,,,,,59,,,0,0,2017.0,107.25,133.55,35.0,28.0,25.0,10.0,0.0,
,1113,Warangal Rural,Raiparthy,150.35,153.65,,,,,60,,,0,0,2017.0,157.6,160.0,38.0,24.0,24.0,14.0,0.0,
,1114,Warangal Rural,Parvathagiri,295.9,127.84,,,,,44,,,1,0,2017.0,183.74,106.48,43.0,35.0,28.0,14.0,0.0,
,1115,Warangal Rural,Nekkonda,268.86,126.49,,,,,47,,,0,0,2017.0,154.96,156.93,43.0,32.0,25.0,18.0,0.0,
,1201,Warangal Urban,Bheemadevarapalle,296.65,159.95,,,,,67,,,0,0,2017.0,153.7,177.75,40.0,15.0,20.0,20.0,0.0,
,1202,Warangal Urban,Velair,88.1,133.0,,,,,97,,,0,0,2017.0,170.4,103.9,25.0,0.0,10.0,15.0,0.0,
,1203,Warangal Urban,Elkathurthi,253.1,103.35,,,,,53,,,2,0,2017.0,215.75,168.05,43.0,26.0,30.0,11.0,0.0,
,1204,Warangal Urban,Kamalapur,178.64,121.46,,,,,55,,,0,0,2017.0,144.34,56.69,34.0,33.0,21.0,13.0,0.0,
,1205,Warangal Urban,Hasanparthy,274.4,178.33,,,,,48,,,1,0,2017.0,231.0,165.19,45.0,29.0,25.0,19.0,0.0,
,1206,Warangal Urban,Dharmasagar,204.87,120.72,,,,,56,,,1,0,2017.0,163.37,198.12,37.0,29.0,19.0,17.0,0.0,
,1207,Warangal Urban,Khazipet,226.0,177.6,,,,,53,,,2,0,2017.0,213.6,249.2,43.0,26.0,25.0,16.0,0.0,
,1208,Warangal Urban,Hanamkonda,174.65,166.35,,,,,60,,,1,0,2017.0,176.15,213.55,45.0,17.0,29.0,15.0,0.0,
,1209,Warangal Urban,Warangal,169.93,137.23,,,,,45,,,1,0,2017.0,199.42,169.57,40.0,37.0,28.0,11.0,0.0,
,1210,Warangal Urban,Khilla_Warangal,151.2,143.9,,,,,59,,,1,0,2017.0,179.3,167.7,40.0,23.0,24.0,15.0,0.0,
,1211,Warangal Urban,Inole,103.7,106.75,,,,,42,,,0,0,2017.0,133.55,96.2,32.0,48.0,22.0,10.0,0.0,
,1301,Karimnagar,Gangadhara,207.99,214.99,,,,,47,,,1,0,2017.0,117.46,118.31,38.0,37.0,23.0,14.0,0.0,
,1302,Karimnagar,Ramadugu,91.15,155.0,,,,,61,,,0,0,2017.0,103.65,37.35,33.0,28.0,28.0,5.0,0.0,
,1303,Karimnagar,Choppadandi,193.76,178.69,,,,,41,,,1,0,2017.0,91.57,54.28,31.0,49.0,20.0,10.0,0.0,
,1304,Karimnagar,Karimnagar_Rural,202.45,186.2,,,,,54,,,0,0,2017.0,108.5,44.0,36.0,32.0,22.0,14.0,0.0,
,1305,Karimnagar,Kothapalle,215.0,172.3,,,,,54,,,0,0,2017.0,113.0,41.3,38.0,30.0,28.0,10.0,0.0,
,1306,Karimnagar,Gannervaram,164.4,79.3,,,,,58,,,0,0,2017.0,139.7,75.7,30.0,34.0,19.0,11.0,0.0,
,1307,Karimnagar,Karimnagar,196.0,175.21,,,,,62,,,0,0,2017.0,140.39,68.61,39.0,21.0,25.0,14.0,0.0,
,1308,Karimnagar,Manakondur,113.27,135.21,,,,,41,,,0,0,2017.0,120.97,63.16,34.0,47.0,24.0,10.0,0.0,
,1309,Karimnagar,Thimmapur,178.57,175.62,,,,,53,,,0,0,2017.0,101.21,83.15,37.0,32.0,29.0,8.0,0.0,
,1310,Karimnagar,Chigurumamidi,304.25,106.8,,,,,41,,,1,0,2017.0,168.58,116.0,38.0,43.0,22.0,15.0,0.0,
,1311,Karimnagar,V_Saidapur,394.0,104.5,,,,,63,,,3,0,2017.0,171.75,179.6,36.0,23.0,19.0,14.0,0.0,
,1312,Karimnagar,Shankarapatnam,156.31,88.87,,,,,54,,,0,0,2017.0,179.43,164.87,35.0,33.0,20.0,15.0,0.0,
,1313,Karimnagar,Veenavanka,250.25,120.8,,,,,67,,,0,0,2017.0,159.35,29.65,33.0,22.0,18.0,15.0,0.0,
,1314,Karimnagar,Huzurabad,293.9,124.9,,,,,69,,,1,0,2017.0,174.7,181.6,39.0,14.0,19.0,19.0,0.0,
,1315,Karimnagar,Jammikunta,212.74,139.58,,,,,53,,,0,0,2017.0,131.95,71.26,34.0,35.0,19.0,15.0,0.0,
,1316,Karimnagar,Ellandakunta,248.7,170.2,,,,,72,,,0,0,2017.0,154.7,110.1,39.0,11.0,23.0,16.0,0.0,
,1401,Rajanna-Siricilla,Rudrangi,131.95,153.3,,,,,51,,,0,0,2017.0,96.3,61.3,35.0,36.0,29.0,6.0,0.0,
,1402,Rajanna-Siricilla,Chandurthi,202.3,138.15,,,,,65,,,1,0,2017.0,87.05,41.5,35.0,22.0,30.0,4.0,0.0,
,1403,Rajanna-Siricilla,Vemulawada_Rural,226.1,142.65,,,,,52,,,0,0,2017.0,119.65,139.95,41.0,29.0,25.0,16.0,0.0,
,1404,Rajanna-Siricilla,Boinpalle,198.5,118.0,,,,,71,,,0,0,2017.0,104.1,78.5,34.0,17.0,24.0,10.0,0.0,
,1405,Rajanna-Siricilla,Vemulawada,271.3,143.55,,,,,57,,,2,0,2017.0,124.95,127.85,40.0,25.0,26.0,12.0,0.0,
,1406,Rajanna-Siricilla,Sirsilla,253.5,119.35,,,,,61,,,2,0,2017.0,189.09,90.65,36.0,25.0,25.0,9.0,0.0,
,1407,Rajanna-Siricilla,Konaraopeta,148.78,96.25,,,,,56,,,0,0,2017.0,129.59,47.14,31.0,35.0,22.0,9.0,0.0,
,1408,Rajanna-Siricilla,Veernapalle,218.9,99.7,,,,,44,,,2,0,2017.0,134.4,132.4,35.0,43.0,24.0,9.0,0.0,
,1409,Rajanna-Siricilla,Yellareddypeta,200.4,86.2,,,,,77,,,0,0,2017.0,146.55,95.15,30.0,15.0,21.0,9.0,0.0,
,1410,Rajanna-Siricilla,Gambhiraopeta,132.18,154.2,,,,,55,,,0,0,2017.0,183.15,61.07,31.0,36.0,18.0,13.0,0.0,
,1411,Rajanna-Siricilla,Mustabad,255.25,163.26,,,,,29,,,0,0,2017.0,98.97,77.39,34.0,59.0,22.0,12.0,0.0,
,1412,Rajanna-Siricilla,Thangallapalle,209.4,94.4,,,,,60,,,1,0,2017.0,94.4,48.6,32.0,30.0,25.0,6.0,0.0,
,1413,Rajanna-Siricilla,Ellanthakunta,108.29,93.64,,,,,57,,,0,0,2017.0,100.71,73.9,31.0,34.0,22.0,9.0,0.0,
,1501,Kamareddy,Madnur,232.77,164.09,,,,,43,,,1,0,2017.0,178.27,49.73,39.0,40.0,26.0,12.0,0.0,
,1502,Kamareddy,Jukkal,351.85,132.6,,,,,63,,,2,0,2017.0,302.05,65.2,34.0,25.0,16.0,16.0,0.0,
,1503,Kamareddy,Pedda Kodapgal,226.9,131.3,,,,,58,,,1,0,2017.0,305.0,116.0,41.0,23.0,22.0,18.0,0.0,
,1504,Kamareddy,Bichkunda,273.85,160.2,,,,,60,,,1,1,2017.0,266.6,63.75,35.0,27.0,20.0,13.0,0.0,
,1505,Kamareddy,Birkoor,195.0,151.7,,,,,63,,,2,0,2017.0,240.5,73.75,38.0,21.0,26.0,10.0,0.0,
,1506,Kamareddy,Nasurullabad,189.2,284.2,,,,,71,,,1,0,2017.0,258.6,85.3,45.0,6.0,28.0,16.0,0.0,
,1507,Kamareddy,Banswada,155.55,173.35,,,,,66,,,1,0,2017.0,282.15,41.05,39.0,17.0,27.0,11.0,0.0,
,1508,Kamareddy,Pitlam,238.7,129.85,,,,,61,,,0,1,2017.0,268.15,61.05,36.0,25.0,19.0,16.0,0.0,
,1509,Kamareddy,Nizamsagar,190.17,168.57,,,,,29,,,0,1,2017.0,380.74,55.1,44.0,49.0,32.0,11.0,0.0,
,1510,Kamareddy,Naga_Reddipet,227.45,127.6,,,,,59,,,2,0,2017.0,363.0,63.9,44.0,19.0,28.0,14.0,0.0,
,1511,Kamareddy,Yellareddy,257.8,178.1,,,,,50,,,1,1,2017.0,381.45,83.25,47.0,25.0,33.0,12.0,0.0,
,1512,Kamareddy,Lingampet,239.65,246.75,,,,,57,,,2,0,2017.0,440.4,35.9,44.0,21.0,24.0,18.0,0.0,
,1513,Kamareddy,Gandhari,230.12,199.35,,,,,38,,,1,1,2017.0,376.82,71.17,41.0,43.0,21.0,18.0,0.0,
,1514,Kamareddy,Sadasivanagar,146.25,123.25,,,,,67,,,2,0,2017.0,321.9,51.4,31.0,24.0,18.0,11.0,0.0,
,1515,Kamareddy,Tadwai,228.8,304.55,,,,,60,,,2,0,2017.0,313.5,14.45,43.0,19.0,29.0,12.0,0.0,
,1516,Kamareddy,Rajampet,164.5,289.3,,,,,80,,,2,0,2017.0,259.4,8.0,35.0,7.0,21.0,12.0,0.0,
,1517,Kamareddy,Bhiknur,243.7,178.2,,,,,49,,,0,0,2017.0,189.3,62.15,36.0,37.0,20.0,16.0,0.0,
,1518,Kamareddy,Kamareddy,206.08,176.58,,,,,56,,,1,0,2017.0,244.12,64.38,38.0,28.0,24.0,13.0,0.0,
,1519,Kamareddy,Ramareddy,170.6,119.8,,,,,78,,,1,1,2017.0,333.2,51.2,29.0,15.0,14.0,13.0,0.0,
,1520,Kamareddy,Machareddy,188.48,142.01,,,,,41,,,2,0,2017.0,281.02,93.01,42.0,39.0,28.0,12.0,0.0,
,1521,Kamareddy,Domakonda,263.0,303.95,,,,,64,,,2,0,2017.0,266.5,69.8,38.0,20.0,18.0,18.0,0.0,
,1522,Kamareddy,Bibipet,222.8,178.8,,,,,63,,,0,0,2017.0,134.2,96.3,41.0,18.0,22.0,19.0,0.0,
,1601,Sangareddy,Kangti,231.55,105.05,,,,,71,,,1,0,2017.0,229.8,63.8,31.0,20.0,17.0,13.0,0.0,
,1602,Sangareddy,Sirgapoor,260.8,118.6,,,,,77,,,0,2,2017.0,268.1,68.5,34.0,11.0,24.0,8.0,0.0,
,1603,Sangareddy,Kalher,232.75,109.8,,,,,57,,,1,0,2017.0,201.1,72.4,31.0,34.0,17.0,13.0,0.0,
,1604,Sangareddy,Narayankhed,233.0,89.85,,,,,59,,,0,1,2017.0,320.67,36.24,37.0,26.0,24.0,12.0,0.0,
,1605,Sangareddy,Nagalgidda,168.1,85.2,,,,,73,,,1,0,2017.0,263.7,96.4,35.0,14.0,23.0,11.0,0.0,
,1606,Sangareddy,Manoor,238.75,81.1,,,,,66,,,2,0,2017.0,248.1,90.8,34.0,22.0,22.0,10.0,0.0,
,1607,Sangareddy,Raikode,163.4,118.65,,,,,63,,,0,0,2017.0,184.2,188.3,40.0,19.0,26.0,14.0,0.0,
,1608,Sangareddy,Naykal,222.4,113.75,,,,,58,,,1,1,2017.0,221.85,187.9,34.0,30.0,20.0,12.0,0.0,
,1609,Sangareddy,Zahirabad,244.6,165.15,,,,,59,,,2,0,2017.0,288.85,109.39,38.0,25.0,18.0,18.0,0.0,
,1610,Sangareddy,Mogdampalle,238.5,172.7,,,,,64,,,2,0,2017.0,353.4,113.8,39.0,19.0,19.0,18.0,0.0,
,1611,Sangareddy,Kohir,136.0,130.4,,,,,59,,,0,0,2017.0,220.35,80.01,35.0,28.0,25.0,10.0,0.0,
,1612,Sangareddy,Jharasangam,167.05,72.6,,,,,62,,,1,0,2017.0,169.25,74.75,28.0,32.0,18.0,9.0,0.0,
,1613,Sangareddy,Munipalli,134.0,127.7,,,,,74,,,0,0,2017.0,188.75,108.81,29.0,19.0,14.0,15.0,0.0,
,1614,Sangareddy,Watpalle,133.4,122.5,,,,,78,,,2,0,2017.0,212.5,164.4,32.0,12.0,20.0,10.0,0.0,
,1615,Sangareddy,Andhole,167.53,202.73,,,,,46,,,0,0,2017.0,209.51,152.21,41.0,35.0,26.0,15.0,0.0,
,1616,Sangareddy,Pulkal,177.6,168.2,,,,,84,,,1,0,2017.0,169.4,178.3,28.0,10.0,13.0,14.0,0.0,
,1617,Sangareddy,Sadasivpet,108.2,120.2,,,,,55,,,0,0,2017.0,197.85,132.1,35.0,32.0,19.0,16.0,0.0,
,1618,Sangareddy,Kondapur,103.6,106.4,,,,,77,,,1,0,2017.0,164.8,107.9,29.0,16.0,19.0,9.0,0.0,
,1619,Sangareddy,Sangareddy,197.15,139.26,,,,,56,,,1,0,2017.0,184.13,216.05,39.0,27.0,23.0,15.0,0.0,
,1620,Sangareddy,Hathanoora,106.75,199.51,,,,,48,,,0,0,2017.0,173.17,160.39,36.0,38.0,22.0,14.0,0.0,
,1621,Sangareddy,Gummadidala,122.7,169.6,,,,,87,,,1,0,2017.0,117.6,171.1,30.0,5.0,21.0,8.0,0.0,
,1622,Sangareddy,Jinnaram,130.8,175.85,,,,,57,,,0,0,2017.0,136.45,137.25,36.0,29.0,26.0,10.0,0.0,
,1623,Sangareddy,Kandi,199.2,136.5,,,,,63,,,3,0,2017.0,220.55,189.6,35.0,24.0,20.0,12.0,0.0,
,1624,Sangareddy,Patancheruvu,175.0,142.65,,,,,56,,,2,0,2017.0,233.7,253.41,42.0,24.0,26.0,14.0,0.0,
,1625,Sangareddy,Ameenapur,129.7,241.5,,,,,69,,,4,0,2017.0,210.4,192.7,38.0,15.0,24.0,10.0,0.0,
,1626,Sangareddy,Ramachandrapuram,110.8,121.7,,,,,67,,,1,0,2017.0,269.9,127.21,33.0,22.0,21.0,11.0,0.0,
,1701,Medak,Shankarampet_A,114.05,150.05,,,,,62,,,0,0,2017.0,164.0,45.95,29.0,31.0,19.0,10.0,0.0,
,1702,Medak,Regode,256.75,103.8,,,,,58,,,2,0,2017.0,235.85,80.3,33.0,31.0,23.0,8.0,0.0,
,1703,Medak,Alladurg,105.2,150.4,,,,,65,,,1,0,2017.0,248.5,135.55,38.0,19.0,25.0,12.0,0.0,
,1704,Medak,Tekmal,109.21,139.52,,,,,47,,,0,0,2017.0,277.32,73.63,35.0,40.0,21.0,14.0,0.0,
,1705,Medak,Papannapet,118.26,131.73,,,,,63,,,1,0,2017.0,218.75,52.97,34.0,25.0,25.0,8.0,0.0,
,1706,Medak,Havelighanpur,112.06,167.26,,,,,42,,,1,0,2017.0,231.52,23.98,37.0,43.0,28.0,8.0,0.0,
,1707,Medak,Ramayampet,230.29,139.34,,,,,30,,,0,0,2017.0,180.2,53.04,40.0,52.0,27.0,13.0,0.0,
,1708,Medak,Nizampet,184.0,146.4,,,,,92,,,0,0,2017.0,188.6,40.6,30.0,0.0,16.0,14.0,0.0,
,1709,Medak,Chegunta,214.15,149.3,,,,,67,,,0,0,2017.0,142.05,60.55,39.0,16.0,26.0,13.0,0.0,
,1710,Medak,Narsingi,206.2,170.2,,,,,63,,,0,0,2017.0,215.9,86.9,40.0,19.0,26.0,14.0,0.0,
,1711,Medak,Shankarampet_R,158.95,127.2,,,,,66,,,0,0,2017.0,140.2,55.2,31.0,25.0,20.0,11.0,0.0,
,1712,Medak,Medak,203.6,185.14,,,,,57,,,2,0,2017.0,345.03,36.91,42.0,23.0,27.0,13.0,0.0,
,1713,Medak,Kulcharam,71.1,92.35,,,,,72,,,0,0,2017.0,150.4,55.4,31.0,19.0,24.0,7.0,0.0,
,1714,Medak,Chilipched,83.0,122.9,,,,,64,,,0,0,2017.0,166.1,138.2,34.0,24.0,24.0,10.0,0.0,
,1715,Medak,Kowdipalle,60.39,153.27,,,,,36,,,1,0,2017.0,200.28,120.99,38.0,48.0,27.0,10.0,0.0,
,1716,Medak,Narsapur,135.23,181.4,,,,,47,,,1,0,2017.0,185.77,134.13,35.0,40.0,21.0,13.0,0.0,
,1717,Medak,Shivampet,114.87,151.37,,,,,50,,,1,0,2017.0,133.53,156.58,33.0,39.0,20.0,12.0,0.0,
,1718,Medak,Yeldurthy,194.76,122.94,,,,,28,,,0,0,2017.0,107.66,81.15,39.0,55.0,27.0,12.0,0.0,
,1719,Medak,Tupran,125.45,166.95,,,,,64,,,0,0,2017.0,129.05,87.7,39.0,19.0,24.0,15.0,0.0,
,1720,Medak,Manoharabad,165.5,160.15,,,,,36,,,0,0,2017.0,108.0,114.5,36.0,50.0,22.0,14.0,0.0,
,1801,Siddipet,Dubbak,184.27,182.99,,,,,59,,,0,0,2017.0,110.47,68.42,40.0,23.0,30.0,10.0,0.0,
,1802,Siddipet,Siddipet_Rural,270.2,114.7,,,,,86,,,2,0,2017.0,67.6,82.0,20.0,16.0,9.0,9.0,0.0,
,1803,Siddipet,Chinnakodur,222.7,148.15,,,,,51,,,1,0,2017.0,74.4,69.15,32.0,39.0,21.0,10.0,0.0,
,1804,Siddipet,Bejjanki,250.75,105.95,,,,,70,,,0,0,2017.0,122.85,135.45,35.0,17.0,20.0,15.0,0.0,
,1805,Siddipet,Koheda,245.52,142.64,,,,,59,,,0,0,2017.0,120.5,157.09,38.0,25.0,20.0,18.0,0.0,
,1806,Siddipet,Husnabad,326.15,187.95,,,,,49,,,1,0,2017.0,161.2,179.15,44.0,29.0,24.0,19.0,0.0,
,1807,Siddipet,Anthakkapeta,350.7,159.1,,,,,69,,,0,0,2017.0,125.65,85.55,35.0,18.0,17.0,18.0,0.0,
,1808,Siddipet,Nanganur,297.5,117.65,,,,,66,,,0,0,2017.0,84.85,81.05,31.0,25.0,18.0,13.0,0.0,
,1809,Siddipet,Siddipet_Urban,305.6,123.9,,,,,64,,,2,0,2017.0,72.05,92.5,28.0,30.0,15.0,11.0,0.0,
,1810,Siddipet,Thoguta,218.7,134.13,,,,,35,,,0,0,2017.0,115.8,87.32,36.0,51.0,24.0,12.0,0.0,
,1811,Siddipet,Mirdoddi,299.7,155.8,,,,,79,,,1,0,2017.0,134.8,125.15,32.0,11.0,14.0,17.0,0.0,
,1812,Siddipet,Doultabad,194.6,128.55,,,,,40,,,1,0,2017.0,87.6,106.15,42.0,40.0,35.0,6.0,0.0,
,1813,Siddipet,Rayapole,164.6,156.45,,,,,56,,,0,0,2017.0,142.7,98.5,37.0,29.0,26.0,11.0,0.0,
,1814,Siddipet,Wargal,161.1,124.1,,,,,66,,,0,0,2017.0,99.35,109.4,33.0,23.0,20.0,13.0,0.0,
,1815,Siddipet,Mulug,123.1,103.6,,,,,60,,,0,0,2017.0,99.35,98.3,32.0,30.0,24.0,8.0,0.0,
,1816,Siddipet,Markook,135.2,94.0,,,,,80,,,1,0,2017.0,96.9,80.5,32.0,9.0,26.0,5.0,0.0,
,1817,Siddipet,Jagadevpur,173.65,150.39,,,,,56,,,2,0,2017.0,91.03,163.6,36.0,30.0,27.0,7.0,0.0,
,1818,Siddipet,Gajwel,275.13,337.01,,,,,60,,,2,0,2017.0,128.4,65.96,32.0,30.0,15.0,15.0,0.0,
,1819,Siddipet,Kondapak,207.35,137.3,,,,,49,,,0,0,2017.0,95.15,104.45,36.0,37.0,24.0,12.0,0.0,
,1820,Siddipet,Komaravelly,258.3,130.5,,,,,78,,,1,0,2017.0,75.1,107.2,30.0,13.0,18.0,11.0,0.0,
,1821,Siddipet,Cheriyal,224.79,131.43,,,,,48,,,0,0,2017.0,102.4,172.25,37.0,37.0,21.0,16.0,0.0,
,1822,Siddipet,Maddur,257.85,105.1,,,,,60,,,1,0,2017.0,79.95,190.7,36.0,26.0,22.0,13.0,0.0,
,1901,Jangaon,Tharigoppula,205.3,203.3,,,,,73,,,0,0,2017.0,130.3,86.0,35.0,14.0,19.0,16.0,0.0,
,1902,Jangaon,Chilpur,149.7,135.5,,,,,52,,,1,0,2017.0,94.2,186.8,31.0,39.0,20.0,10.0,0.0,
,1903,Jangaon,Zaffergadh,133.53,112.6,,,,,60,,,0,0,2017.0,123.32,140.45,34.0,28.0,24.0,10.0,0.0,
,1904,Jangaon,Ganpur_Stn,170.31,143.02,,,,,66,,,1,0,2017.0,143.31,233.99,35.0,21.0,19.0,15.0,0.0,
,1905,Jangaon,Raghunathpalle,54.5,18.1,,,,,64,,,0,0,2017.0,138.85,264.1,33.0,25.0,24.0,9.0,0.0,
,1906,Jangaon,Narmetta,197.5,145.8,,,,,62,,,0,0,2017.0,102.9,92.35,31.0,29.0,18.0,13.0,0.0,
,1907,Jangaon,Bachannapeta,241.56,142.42,,,,,54,,,0,0,2017.0,103.82,132.2,39.0,29.0,26.0,13.0,0.0,
,1908,Jangaon,Jangaon,207.4,123.02,,,,,63,,,0,0,2017.0,96.08,119.63,40.0,19.0,27.0,13.0,0.0,
,1909,Jangaon,Lingalaghanpur,243.05,145.55,,,,,57,,,1,0,2017.0,173.5,138.35,40.0,25.0,27.0,12.0,0.0,
,1910,Jangaon,Gundala,68.6,81.75,,,,,74,,,0,0,2017.0,93.55,125.15,33.0,15.0,28.0,5.0,0.0,
,1911,Jangaon,Devaruppala,180.96,144.25,,,,,43,,,0,0,2017.0,140.37,69.06,40.0,39.0,27.0,13.0,0.0,
,1912,Jangaon,Palakurthi,199.1,213.45,,,,,17,,,0,0,2017.0,223.55,138.12,47.0,58.0,28.0,19.0,0.0,
,1913,Jangaon,Kodakandla,206.55,233.65,,,,,54,,,0,0,2017.0,238.6,139.35,40.0,28.0,22.0,18.0,0.0,
,2001,Yadadri-Bhongir,Turkapalle_M,112.45,101.85,,,,,70,,,1,0,2017.0,45.2,129.65,29.0,23.0,23.0,5.0,0.0,
,2002,Yadadri-Bhongir,Rajapet,118.85,108.4,,,,,48,,,0,0,2017.0,83.59,97.13,34.0,40.0,26.0,8.0,0.0,
,2003,Yadadri-Bhongir,Alair,160.49,68.93,,,,,42,,,0,0,2017.0,53.23,117.17,29.0,51.0,22.0,7.0,0.0,
,2004,Yadadri-Bhongir,Mootakondur,98.1,37.5,,,,,71,,,2,0,2017.0,177.9,180.1,23.0,28.0,15.0,6.0,0.0,
,2005,Yadadri-Bhongir,Yadagirigutta,105.1,70.55,,,,,61,,,1,0,2017.0,138.45,128.1,30.0,31.0,21.0,8.0,0.0,
,2006,Yadadri-Bhongir,Bhongiri,248.27,78.61,,,,,39,,,0,0,2017.0,117.08,158.85,38.0,45.0,23.0,15.0,0.0,
,2007,Yadadri-Bhongir,Bommalaramaram,68.87,43.49,,,,,68,,,0,0,2017.0,81.99,129.3,23.0,31.0,15.0,8.0,0.0,
,2008,Yadadri-Bhongir,Bibinagar,264.56,91.89,,,,,54,,,1,0,2017.0,151.29,176.27,37.0,31.0,22.0,14.0,0.0,
,2009,Yadadri-Bhongir,Pochampalle,247.2,149.05,,,,,70,,,3,0,2017.0,139.0,334.05,45.0,7.0,28.0,14.0,0.0,
,2010,Yadadri-Bhongir,Choutuppal,173.17,97.49,,,,,52,,,2,0,2017.0,75.59,296.0,32.0,38.0,18.0,12.0,0.0,
,2011,Yadadri-Bhongir,Narayanapur,201.45,81.34,,,,,48,,,0,0,2017.0,98.88,219.13,41.0,33.0,26.0,15.0,0.0,
,2012,Yadadri-Bhongir,Ramannapeta,248.55,90.87,,,,,56,,,1,0,2017.0,146.34,181.8,45.0,21.0,30.0,14.0,0.0,
,2013,Yadadri-Bhongir,Valigonda,231.79,112.27,,,,,53,,,1,0,2017.0,117.54,205.58,40.0,29.0,27.0,12.0,0.0,
,2014,Yadadri-Bhongir,Atmakur_M,209.75,61.55,,,,,62,,,1,0,2017.0,125.75,60.95,30.0,30.0,25.0,4.0,0.0,
,2015,Yadadri-Bhongir,Mothkur,235.53,98.65,,,,,48,,,0,0,2017.0,166.99,145.08,39.0,35.0,25.0,14.0,0.0,
,2016,Yadadri-Bhongir,Addagudur,153.6,89.9,,,,,70,,,0,0,2017.0,208.3,108.1,41.0,11.0,27.0,14.0,0.0,
,2101,Medchal-Malkajgiri,Medchel,220.05,160.3,,,,,73,,,0,0,2017.0,82.5,136.2,34.0,15.0,20.0,14.0,0.0,
,2102,Medchal-Malkajgiri,Dundigal_Gandimaisamma,196.1,171.4,,,,,63,,,1,0,2017.0,196.3,185.0,36.0,23.0,21.0,14.0,0.0,
,2103,Medchal-Malkajgiri,Bachpalle,131.0,174.3,,,,,62,,,1,0,2017.0,189.4,123.3,35.0,25.0,25.0,9.0,0.0,
,2104,Medchal-Malkajgiri,Quthbullapur,146.95,163.32,,,,,52,,,1,0,2017.0,235.29,174.46,35.0,35.0,22.0,12.0,0.0,
,2105,Medchal-Malkajgiri,Kukatpally,161.03,207.8,,,,,64,,,1,1,2017.0,299.5,222.3,41.0,17.0,24.0,15.0,0.0,
,2106,Medchal-Malkajgiri,Balanagar,200.17,172.04,,,,,60,,,2,1,2017.0,267.97,194.87,43.0,19.0,30.0,10.0,0.0,
,2107,Medchal-Malkajgiri,Alwal,256.8,137.2,,,,,70,,,3,0,2017.0,264.6,230.9,41.0,11.0,24.0,14.0,0.0,
,2108,Medchal-Malkajgiri,Malkajgiri,263.55,139.85,,,,,58,,,2,1,2017.0,235.85,284.65,39.0,25.0,24.0,12.0,0.0,
,2109,Medchal-Malkajgiri,Uppal,266.75,147.9,,,,,52,,,3,0,2017.0,232.08,187.3,41.0,29.0,29.0,9.0,0.0,
,2110,Medchal-Malkajgiri,Medipally,263.5,122.1,,,,,60,,,3,0,2017.0,283.5,153.5,40.0,22.0,25.0,12.0,0.0,
,2111,Medchal-Malkajgiri,Kapra,135.35,127.25,,,,,74,,,4,1,2017.0,221.05,402.8,30.0,18.0,17.0,8.0,0.0,
,2112,Medchal-Malkajgiri,Shamirpet,197.83,110.5,,,,,34,,,1,0,2017.0,130.33,179.45,31.0,57.0,16.0,14.0,0.0,
,2113,Medchal-Malkajgiri,Keesara,244.05,160.9,,,,,51,,,4,1,2017.0,201.25,491.9,39.0,32.0,21.0,13.0,0.0,
,2114,Medchal-Malkajgiri,Ghatkesar,194.35,138.9,,,,,58,,,0,0,2017.0,228.1,217.55,40.0,24.0,24.0,16.0,0.0,
,2201,Hyderabad,Shaikpet,143.65,161.3,,,,,58,,,1,0,2017.0,159.2,144.45,40.0,24.0,29.0,10.0,0.0,
,2202,Hyderabad,Ameerpet,191.9,169.4,,,,,64,,,2,0,2017.0,241.1,163.75,37.0,21.0,23.0,12.0,0.0,
,2203,Hyderabad,Secunderabad,211.2,172.95,,,,,55,,,3,0,2017.0,197.55,204.45,43.0,24.0,29.0,11.0,0.0,
,2204,Hyderabad,Tirumalgiri,255.7,133.6,,,,,62,,,3,0,2017.0,202.05,197.1,44.0,16.0,32.0,9.0,0.0,
